date,activity_level,Latitude,Longitude
Jul-12-2014,1,42.011539,-93.210526
Jul-05-2014,1,42.011539,-93.210526
Jun-28-2014,1,42.011539,-93.210526
Jun-21-2014,1,42.011539,-93.210526
Jun-14-2014,1,42.011539,-93.210526
Jun-07-2014,1,42.011539,-93.210526
May-31-2014,1,42.011539,-93.210526
May-24-2014,1,42.011539,-93.210526
May-17-2014,1,42.011539,-93.210526
May-10-2014,1,42.011539,-93.210526
May-03-2014,1,42.011539,-93.210526
Apr-26-2014,1,42.011539,-93.210526
Apr-19-2014,1,42.011539,-93.210526
Apr-12-2014,1,42.011539,-93.210526
Apr-05-2014,1,42.011539,-93.210526
Mar-29-2014,1,42.011539,-93.210526
Mar-22-2014,1,42.011539,-93.210526
Mar-15-2014,1,42.011539,-93.210526
Mar-08-2014,1,42.011539,-93.210526
Mar-01-2014,1,42.011539,-93.210526
Feb-22-2014,1,42.011539,-93.210526
Feb-15-2014,1,42.011539,-93.210526
Feb-08-2014,1,42.011539,-93.210526
Feb-01-2014,1,42.011539,-93.210526
Jan-25-2014,1,42.011539,-93.210526
Jan-18-2014,1,42.011539,-93.210526
Jan-11-2014,1,42.011539,-93.210526
Jan-04-2014,1,42.011539,-93.210526
Dec-28-2013,1,42.011539,-93.210526
Dec-21-2013,1,42.011539,-93.210526
Dec-14-2013,1,42.011539,-93.210526
Dec-07-2013,1,42.011539,-93.210526
Nov-30-2013,1,42.011539,-93.210526
Nov-23-2013,1,42.011539,-93.210526
Nov-16-2013,1,42.011539,-93.210526
Nov-09-2013,1,42.011539,-93.210526
Nov-02-2013,1,42.011539,-93.210526
Oct-26-2013,1,42.011539,-93.210526
Oct-19-2013,1,42.011539,-93.210526
Oct-12-2013,1,42.011539,-93.210526
Oct-05-2013,1,42.011539,-93.210526
Sep-28-2013,1,42.011539,-93.210526
Jul-20-2013,1,42.011539,-93.210526
Aug-03-2013,1,42.011539,-93.210526
Jul-27-2013,1,42.011539,-93.210526
Jul-13-2013,1,42.011539,-93.210526
Jul-06-2013,1,42.011539,-93.210526
Jun-29-2013,1,42.011539,-93.210526
Jun-22-2013,1,42.011539,-93.210526
Jun-15-2013,1,42.011539,-93.210526
Jun-08-2013,1,42.011539,-93.210526
Jun-01-2013,1,42.011539,-93.210526
May-25-2013,1,42.011539,-93.210526
May-18-2013,1,42.011539,-93.210526
Apr-27-2013,1,42.011539,-93.210526
May-04-2013,1,42.011539,-93.210526
May-11-2013,1,42.011539,-93.210526
Apr-06-2013,1,42.011539,-93.210526
Apr-13-2013,1,42.011539,-93.210526
Apr-20-2013,1,42.011539,-93.210526
Mar-30-2013,1,42.011539,-93.210526
Mar-23-2013,1,42.011539,-93.210526
Mar-16-2013,1,42.011539,-93.210526
Mar-02-2013,1,42.011539,-93.210526
Feb-23-2013,1,42.011539,-93.210526
Dec-22-2012,1,42.011539,-93.210526
Dec-01-2012,1,42.011539,-93.210526
Nov-24-2012,1,42.011539,-93.210526
Nov-17-2012,1,42.011539,-93.210526
Nov-10-2012,1,42.011539,-93.210526
Nov-03-2012,1,42.011539,-93.210526
Oct-27-2012,1,42.011539,-93.210526
Oct-20-2012,1,42.011539,-93.210526
Oct-13-2012,1,42.011539,-93.210526
Oct-06-2012,1,42.011539,-93.210526
Sep-29-2012,1,42.011539,-93.210526
Sep-22-2012,1,42.011539,-93.210526
Sep-15-2012,1,42.011539,-93.210526
Sep-08-2012,1,42.011539,-93.210526
Sep-01-2012,1,42.011539,-93.210526
Aug-04-2012,1,42.011539,-93.210526
Jul-28-2012,1,42.011539,-93.210526
Jul-21-2012,1,42.011539,-93.210526
Jul-14-2012,1,42.011539,-93.210526
Jul-07-2012,1,42.011539,-93.210526
Jun-30-2012,1,42.011539,-93.210526
Jun-23-2012,1,42.011539,-93.210526
Jun-16-2012,1,42.011539,-93.210526
May-26-2012,1,42.011539,-93.210526
Jun-09-2012,1,42.011539,-93.210526
Jun-02-2012,1,42.011539,-93.210526
May-12-2012,1,42.011539,-93.210526
May-19-2012,1,42.011539,-93.210526
May-05-2012,1,42.011539,-93.210526
Apr-21-2012,1,42.011539,-93.210526
Apr-28-2012,1,42.011539,-93.210526
Apr-14-2012,1,42.011539,-93.210526
Apr-07-2012,1,42.011539,-93.210526
Mar-31-2012,1,42.011539,-93.210526
Mar-24-2012,1,42.011539,-93.210526
Mar-10-2012,1,42.011539,-93.210526
Mar-03-2012,1,42.011539,-93.210526
Feb-25-2012,1,42.011539,-93.210526
Feb-18-2012,1,42.011539,-93.210526
Feb-11-2012,1,42.011539,-93.210526
Feb-04-2012,1,42.011539,-93.210526
Jan-28-2012,1,42.011539,-93.210526
Jan-21-2012,1,42.011539,-93.210526
Jan-07-2012,1,42.011539,-93.210526
Jan-14-2012,1,42.011539,-93.210526
Dec-31-2011,1,42.011539,-93.210526
Dec-24-2011,1,42.011539,-93.210526
Dec-17-2011,1,42.011539,-93.210526
Dec-10-2011,1,42.011539,-93.210526
Dec-03-2011,1,42.011539,-93.210526
Nov-26-2011,1,42.011539,-93.210526
Nov-19-2011,1,42.011539,-93.210526
Nov-05-2011,1,42.011539,-93.210526
Nov-12-2011,1,42.011539,-93.210526
Oct-01-2011,1,42.011539,-93.210526
Oct-08-2011,1,42.011539,-93.210526
Oct-22-2011,1,42.011539,-93.210526
Oct-29-2011,1,42.011539,-93.210526
Oct-15-2011,1,42.011539,-93.210526
Sep-24-2011,1,42.011539,-93.210526
Sep-17-2011,1,42.011539,-93.210526
Sep-10-2011,1,42.011539,-93.210526
Sep-03-2011,1,42.011539,-93.210526
Aug-27-2011,1,42.011539,-93.210526
Aug-13-2011,1,42.011539,-93.210526
Aug-06-2011,1,42.011539,-93.210526
Jul-30-2011,1,42.011539,-93.210526
Jul-23-2011,1,42.011539,-93.210526
Jul-16-2011,1,42.011539,-93.210526
Jul-09-2011,1,42.011539,-93.210526
Jul-02-2011,1,42.011539,-93.210526
Jun-25-2011,1,42.011539,-93.210526
Jun-18-2011,1,42.011539,-93.210526
Jun-11-2011,1,42.011539,-93.210526
Jun-04-2011,1,42.011539,-93.210526
May-28-2011,1,42.011539,-93.210526
May-21-2011,1,42.011539,-93.210526
May-14-2011,1,42.011539,-93.210526
May-07-2011,1,42.011539,-93.210526
Apr-30-2011,1,42.011539,-93.210526
Apr-23-2011,1,42.011539,-93.210526
Apr-16-2011,1,42.011539,-93.210526
Apr-09-2011,1,42.011539,-93.210526
Apr-02-2011,1,42.011539,-93.210526
Mar-26-2011,1,42.011539,-93.210526
Mar-19-2011,1,42.011539,-93.210526
Mar-12-2011,1,42.011539,-93.210526
Mar-05-2011,1,42.011539,-93.210526
Feb-26-2011,1,42.011539,-93.210526
Feb-19-2011,1,42.011539,-93.210526
Feb-12-2011,1,42.011539,-93.210526
Jan-29-2011,1,42.011539,-93.210526
Jan-22-2011,1,42.011539,-93.210526
Jan-15-2011,1,42.011539,-93.210526
Jan-08-2011,1,42.011539,-93.210526
Jan-01-2011,1,42.011539,-93.210526
Dec-18-2010,1,42.011539,-93.210526
Dec-11-2010,1,42.011539,-93.210526
Nov-27-2010,1,42.011539,-93.210526
Dec-04-2010,1,42.011539,-93.210526
Nov-20-2010,1,42.011539,-93.210526
Nov-06-2010,1,42.011539,-93.210526
Nov-13-2010,1,42.011539,-93.210526
Oct-23-2010,1,42.011539,-93.210526
Oct-30-2010,1,42.011539,-93.210526
Oct-16-2010,1,42.011539,-93.210526
Oct-09-2010,1,42.011539,-93.210526
Oct-11-2014,2,42.011539,-93.210526
Oct-18-2014,2,42.011539,-93.210526
Oct-25-2014,2,42.011539,-93.210526
Nov-01-2014,2,42.011539,-93.210526
Nov-08-2014,2,42.011539,-93.210526
Nov-22-2014,2,42.011539,-93.210526
Nov-29-2014,2,42.011539,-93.210526
Dec-06-2014,2,42.011539,-93.210526
Feb-07-2015,2,42.011539,-93.210526
Feb-14-2015,2,42.011539,-93.210526
Feb-21-2015,2,42.011539,-93.210526
Feb-28-2015,2,42.011539,-93.210526
Feb-20-2016,2,42.011539,-93.210526
Feb-27-2016,2,42.011539,-93.210526
Mar-12-2016,2,42.011539,-93.210526
Apr-02-2016,2,42.011539,-93.210526
Mar-17-2012,2,42.011539,-93.210526
Dec-08-2012,2,42.011539,-93.210526
Feb-16-2013,2,42.011539,-93.210526
Mar-09-2013,2,42.011539,-93.210526
Mar-05-2016,3,42.011539,-93.210526
Jan-03-2015,3,42.011539,-93.210526
Dec-27-2014,3,42.011539,-93.210526
Dec-20-2014,3,42.011539,-93.210526
Dec-13-2014,3,42.011539,-93.210526
Feb-09-2013,3,42.011539,-93.210526
Dec-15-2012,3,42.011539,-93.210526
Feb-05-2011,3,42.011539,-93.210526
Dec-25-2010,3,42.011539,-93.210526
Feb-02-2013,4,42.011539,-93.210526
Jan-31-2015,5,42.011539,-93.210526
Jan-24-2015,5,42.011539,-93.210526
Jan-17-2015,5,42.011539,-93.210526
Jan-12-2013,6,42.011539,-93.210526
Jan-19-2013,7,42.011539,-93.210526
Jan-26-2013,7,42.011539,-93.210526
Dec-29-2012,7,42.011539,-93.210526
Jan-10-2015,8,42.011539,-93.210526
Jan-05-2013,8,42.011539,-93.210526
Oct-01-2016,1,38.5266,-96.726486
Sep-24-2016,1,38.5266,-96.726486
Sep-17-2016,1,38.5266,-96.726486
Sep-10-2016,1,38.5266,-96.726486
Sep-03-2016,1,38.5266,-96.726486
Aug-27-2016,1,38.5266,-96.726486
Aug-20-2016,1,38.5266,-96.726486
Aug-13-2016,1,38.5266,-96.726486
Aug-06-2016,1,38.5266,-96.726486
Jul-30-2016,1,38.5266,-96.726486
Jul-23-2016,1,38.5266,-96.726486
Jul-16-2016,1,38.5266,-96.726486
Jul-09-2016,1,38.5266,-96.726486
Jul-02-2016,1,38.5266,-96.726486
Jun-25-2016,1,38.5266,-96.726486
Jun-18-2016,1,38.5266,-96.726486
Jun-11-2016,1,38.5266,-96.726486
Jun-04-2016,1,38.5266,-96.726486
May-21-2016,1,38.5266,-96.726486
May-28-2016,1,38.5266,-96.726486
May-14-2016,1,38.5266,-96.726486
May-07-2016,1,38.5266,-96.726486
Apr-30-2016,1,38.5266,-96.726486
Apr-23-2016,1,38.5266,-96.726486
Jan-30-2016,1,38.5266,-96.726486
Jan-23-2016,1,38.5266,-96.726486
Jan-16-2016,1,38.5266,-96.726486
Jan-09-2016,1,38.5266,-96.726486
Jan-02-2016,1,38.5266,-96.726486
Dec-26-2015,1,38.5266,-96.726486
Dec-19-2015,1,38.5266,-96.726486
Dec-12-2015,1,38.5266,-96.726486
Dec-05-2015,1,38.5266,-96.726486
Nov-28-2015,1,38.5266,-96.726486
Nov-21-2015,1,38.5266,-96.726486
Nov-14-2015,1,38.5266,-96.726486
Nov-07-2015,1,38.5266,-96.726486
Oct-31-2015,1,38.5266,-96.726486
Oct-24-2015,1,38.5266,-96.726486
Oct-17-2015,1,38.5266,-96.726486
Oct-03-2015,1,38.5266,-96.726486
Oct-10-2015,1,38.5266,-96.726486
Sep-26-2015,1,38.5266,-96.726486
Sep-19-2015,1,38.5266,-96.726486
Sep-12-2015,1,38.5266,-96.726486
Sep-05-2015,1,38.5266,-96.726486
Aug-29-2015,1,38.5266,-96.726486
Aug-22-2015,1,38.5266,-96.726486
Aug-15-2015,1,38.5266,-96.726486
Aug-08-2015,1,38.5266,-96.726486
Aug-01-2015,1,38.5266,-96.726486
Jul-25-2015,1,38.5266,-96.726486
Jul-18-2015,1,38.5266,-96.726486
Jul-11-2015,1,38.5266,-96.726486
Jul-04-2015,1,38.5266,-96.726486
Jun-27-2015,1,38.5266,-96.726486
Jun-20-2015,1,38.5266,-96.726486
Jun-13-2015,1,38.5266,-96.726486
May-30-2015,1,38.5266,-96.726486
Jun-06-2015,1,38.5266,-96.726486
May-23-2015,1,38.5266,-96.726486
May-16-2015,1,38.5266,-96.726486
May-09-2015,1,38.5266,-96.726486
Apr-25-2015,1,38.5266,-96.726486
Apr-18-2015,1,38.5266,-96.726486
Nov-15-2014,1,38.5266,-96.726486
Nov-08-2014,1,38.5266,-96.726486
Nov-01-2014,1,38.5266,-96.726486
Oct-25-2014,1,38.5266,-96.726486
Oct-11-2014,1,38.5266,-96.726486
Oct-18-2014,1,38.5266,-96.726486
Sep-27-2014,1,38.5266,-96.726486
Oct-04-2014,1,38.5266,-96.726486
Sep-20-2014,1,38.5266,-96.726486
Sep-13-2014,1,38.5266,-96.726486
Sep-06-2014,1,38.5266,-96.726486
Aug-30-2014,1,38.5266,-96.726486
Aug-23-2014,1,38.5266,-96.726486
Aug-16-2014,1,38.5266,-96.726486
Aug-09-2014,1,38.5266,-96.726486
Aug-02-2014,1,38.5266,-96.726486
Jul-26-2014,1,38.5266,-96.726486
Jul-19-2014,1,38.5266,-96.726486
Jul-12-2014,1,38.5266,-96.726486
Jul-05-2014,1,38.5266,-96.726486
Jun-28-2014,1,38.5266,-96.726486
Jun-21-2014,1,38.5266,-96.726486
Jun-14-2014,1,38.5266,-96.726486
Jun-07-2014,1,38.5266,-96.726486
May-31-2014,1,38.5266,-96.726486
May-24-2014,1,38.5266,-96.726486
May-17-2014,1,38.5266,-96.726486
May-10-2014,1,38.5266,-96.726486
May-03-2014,1,38.5266,-96.726486
Apr-26-2014,1,38.5266,-96.726486
Apr-19-2014,1,38.5266,-96.726486
Apr-12-2014,1,38.5266,-96.726486
Apr-05-2014,1,38.5266,-96.726486
Mar-29-2014,1,38.5266,-96.726486
Mar-22-2014,1,38.5266,-96.726486
Dec-07-2013,1,38.5266,-96.726486
Nov-30-2013,1,38.5266,-96.726486
Nov-23-2013,1,38.5266,-96.726486
Nov-16-2013,1,38.5266,-96.726486
Nov-09-2013,1,38.5266,-96.726486
Nov-02-2013,1,38.5266,-96.726486
Oct-26-2013,1,38.5266,-96.726486
Oct-19-2013,1,38.5266,-96.726486
Oct-12-2013,1,38.5266,-96.726486
Oct-05-2013,1,38.5266,-96.726486
Sep-21-2013,1,38.5266,-96.726486
Sep-28-2013,1,38.5266,-96.726486
Sep-14-2013,1,38.5266,-96.726486
Sep-07-2013,1,38.5266,-96.726486
Aug-31-2013,1,38.5266,-96.726486
Aug-24-2013,1,38.5266,-96.726486
Aug-17-2013,1,38.5266,-96.726486
Aug-10-2013,1,38.5266,-96.726486
Jul-20-2013,1,38.5266,-96.726486
Aug-03-2013,1,38.5266,-96.726486
Jul-27-2013,1,38.5266,-96.726486
Jul-13-2013,1,38.5266,-96.726486
Jul-06-2013,1,38.5266,-96.726486
Jun-29-2013,1,38.5266,-96.726486
Jun-22-2013,1,38.5266,-96.726486
Jun-15-2013,1,38.5266,-96.726486
Jun-08-2013,1,38.5266,-96.726486
Jun-01-2013,1,38.5266,-96.726486
May-25-2013,1,38.5266,-96.726486
May-18-2013,1,38.5266,-96.726486
Apr-27-2013,1,38.5266,-96.726486
May-04-2013,1,38.5266,-96.726486
May-11-2013,1,38.5266,-96.726486
Apr-06-2013,1,38.5266,-96.726486
Apr-13-2013,1,38.5266,-96.726486
Apr-20-2013,1,38.5266,-96.726486
Mar-30-2013,1,38.5266,-96.726486
Mar-23-2013,1,38.5266,-96.726486
Mar-16-2013,1,38.5266,-96.726486
Dec-01-2012,1,38.5266,-96.726486
Nov-24-2012,1,38.5266,-96.726486
Nov-17-2012,1,38.5266,-96.726486
Nov-10-2012,1,38.5266,-96.726486
Oct-27-2012,1,38.5266,-96.726486
Oct-20-2012,1,38.5266,-96.726486
Oct-13-2012,1,38.5266,-96.726486
Oct-06-2012,1,38.5266,-96.726486
Sep-29-2012,1,38.5266,-96.726486
Sep-22-2012,1,38.5266,-96.726486
Sep-15-2012,1,38.5266,-96.726486
Sep-08-2012,1,38.5266,-96.726486
Sep-01-2012,1,38.5266,-96.726486
Aug-25-2012,1,38.5266,-96.726486
Aug-18-2012,1,38.5266,-96.726486
Aug-11-2012,1,38.5266,-96.726486
Aug-04-2012,1,38.5266,-96.726486
Jul-28-2012,1,38.5266,-96.726486
Jul-21-2012,1,38.5266,-96.726486
Jul-14-2012,1,38.5266,-96.726486
Jul-07-2012,1,38.5266,-96.726486
Jun-30-2012,1,38.5266,-96.726486
Jun-23-2012,1,38.5266,-96.726486
Jun-16-2012,1,38.5266,-96.726486
May-26-2012,1,38.5266,-96.726486
Jun-09-2012,1,38.5266,-96.726486
Jun-02-2012,1,38.5266,-96.726486
May-12-2012,1,38.5266,-96.726486
May-19-2012,1,38.5266,-96.726486
May-05-2012,1,38.5266,-96.726486
Apr-21-2012,1,38.5266,-96.726486
Apr-28-2012,1,38.5266,-96.726486
Apr-14-2012,1,38.5266,-96.726486
Apr-07-2012,1,38.5266,-96.726486
Mar-31-2012,1,38.5266,-96.726486
Feb-04-2012,1,38.5266,-96.726486
Jan-28-2012,1,38.5266,-96.726486
Jan-21-2012,1,38.5266,-96.726486
Jan-07-2012,1,38.5266,-96.726486
Jan-14-2012,1,38.5266,-96.726486
Dec-31-2011,1,38.5266,-96.726486
Dec-24-2011,1,38.5266,-96.726486
Dec-17-2011,1,38.5266,-96.726486
Dec-10-2011,1,38.5266,-96.726486
Dec-03-2011,1,38.5266,-96.726486
Nov-26-2011,1,38.5266,-96.726486
Nov-19-2011,1,38.5266,-96.726486
Nov-05-2011,1,38.5266,-96.726486
Nov-12-2011,1,38.5266,-96.726486
Oct-01-2011,1,38.5266,-96.726486
Oct-08-2011,1,38.5266,-96.726486
Oct-22-2011,1,38.5266,-96.726486
Oct-29-2011,1,38.5266,-96.726486
Oct-15-2011,1,38.5266,-96.726486
Sep-24-2011,1,38.5266,-96.726486
Sep-17-2011,1,38.5266,-96.726486
Sep-10-2011,1,38.5266,-96.726486
Sep-03-2011,1,38.5266,-96.726486
Aug-27-2011,1,38.5266,-96.726486
Aug-20-2011,1,38.5266,-96.726486
Aug-13-2011,1,38.5266,-96.726486
Aug-06-2011,1,38.5266,-96.726486
Jul-30-2011,1,38.5266,-96.726486
Jul-23-2011,1,38.5266,-96.726486
Jul-16-2011,1,38.5266,-96.726486
Jul-09-2011,1,38.5266,-96.726486
Jul-02-2011,1,38.5266,-96.726486
Jun-25-2011,1,38.5266,-96.726486
Jun-18-2011,1,38.5266,-96.726486
Jun-11-2011,1,38.5266,-96.726486
Jun-04-2011,1,38.5266,-96.726486
May-28-2011,1,38.5266,-96.726486
May-21-2011,1,38.5266,-96.726486
May-14-2011,1,38.5266,-96.726486
May-07-2011,1,38.5266,-96.726486
Apr-30-2011,1,38.5266,-96.726486
Apr-23-2011,1,38.5266,-96.726486
Apr-16-2011,1,38.5266,-96.726486
Apr-09-2011,1,38.5266,-96.726486
Apr-02-2011,1,38.5266,-96.726486
Mar-26-2011,1,38.5266,-96.726486
Jan-22-2011,1,38.5266,-96.726486
Jan-15-2011,1,38.5266,-96.726486
Jan-08-2011,1,38.5266,-96.726486
Jan-01-2011,1,38.5266,-96.726486
Dec-25-2010,1,38.5266,-96.726486
Dec-18-2010,1,38.5266,-96.726486
Dec-11-2010,1,38.5266,-96.726486
Nov-27-2010,1,38.5266,-96.726486
Dec-04-2010,1,38.5266,-96.726486
Nov-20-2010,1,38.5266,-96.726486
Nov-06-2010,1,38.5266,-96.726486
Nov-13-2010,1,38.5266,-96.726486
Oct-23-2010,1,38.5266,-96.726486
Oct-30-2010,1,38.5266,-96.726486
Oct-16-2010,1,38.5266,-96.726486
Oct-09-2010,1,38.5266,-96.726486
Nov-22-2014,2,38.5266,-96.726486
Apr-11-2015,2,38.5266,-96.726486
May-02-2015,2,38.5266,-96.726486
Feb-06-2016,2,38.5266,-96.726486
Feb-13-2016,2,38.5266,-96.726486
Mar-19-2011,2,38.5266,-96.726486
Mar-24-2012,2,38.5266,-96.726486
Nov-03-2012,2,38.5266,-96.726486
Mar-09-2013,2,38.5266,-96.726486
Dec-14-2013,2,38.5266,-96.726486
Mar-08-2014,2,38.5266,-96.726486
Apr-16-2016,3,38.5266,-96.726486
Apr-02-2016,3,38.5266,-96.726486
Mar-26-2016,3,38.5266,-96.726486
Apr-04-2015,3,38.5266,-96.726486
Nov-29-2014,3,38.5266,-96.726486
Mar-15-2014,3,38.5266,-96.726486
Mar-02-2013,3,38.5266,-96.726486
Feb-11-2012,3,38.5266,-96.726486
Dec-06-2014,4,38.5266,-96.726486
Mar-28-2015,4,38.5266,-96.726486
Feb-20-2016,4,38.5266,-96.726486
Feb-27-2016,4,38.5266,-96.726486
Mar-19-2016,4,38.5266,-96.726486
Apr-09-2016,4,38.5266,-96.726486
Mar-12-2011,4,38.5266,-96.726486
Dec-08-2012,4,38.5266,-96.726486
Feb-15-2014,4,38.5266,-96.726486
Feb-22-2014,4,38.5266,-96.726486
Mar-01-2014,4,38.5266,-96.726486
Mar-21-2015,5,38.5266,-96.726486
Dec-15-2012,5,38.5266,-96.726486
Mar-17-2012,5,38.5266,-96.726486
Feb-18-2012,5,38.5266,-96.726486
Jan-29-2011,5,38.5266,-96.726486
Mar-05-2016,6,38.5266,-96.726486
Feb-12-2011,6,38.5266,-96.726486
Mar-05-2011,6,38.5266,-96.726486
Feb-25-2012,6,38.5266,-96.726486
Dec-21-2013,6,38.5266,-96.726486
Feb-08-2014,6,38.5266,-96.726486
Mar-12-2016,7,38.5266,-96.726486
Dec-22-2012,7,38.5266,-96.726486
Mar-10-2012,7,38.5266,-96.726486
Mar-03-2012,7,38.5266,-96.726486
Feb-26-2011,7,38.5266,-96.726486
Feb-19-2011,7,38.5266,-96.726486
Feb-05-2011,7,38.5266,-96.726486
Feb-23-2013,8,38.5266,-96.726486
Feb-16-2013,8,38.5266,-96.726486
Mar-14-2015,9,38.5266,-96.726486
Feb-28-2015,9,38.5266,-96.726486
Feb-21-2015,9,38.5266,-96.726486
Dec-13-2014,10,38.5266,-96.726486
Dec-20-2014,10,38.5266,-96.726486
Jan-03-2015,10,38.5266,-96.726486
Dec-27-2014,10,38.5266,-96.726486
Jan-10-2015,10,38.5266,-96.726486
Jan-17-2015,10,38.5266,-96.726486
Jan-24-2015,10,38.5266,-96.726486
Jan-31-2015,10,38.5266,-96.726486
Feb-07-2015,10,38.5266,-96.726486
Feb-14-2015,10,38.5266,-96.726486
Mar-07-2015,10,38.5266,-96.726486
Jan-05-2013,10,38.5266,-96.726486
Dec-29-2012,10,38.5266,-96.726486
Jan-12-2013,10,38.5266,-96.726486
Jan-26-2013,10,38.5266,-96.726486
Jan-19-2013,10,38.5266,-96.726486
Feb-02-2013,10,38.5266,-96.726486
Feb-09-2013,10,38.5266,-96.726486
Dec-28-2013,10,38.5266,-96.726486
Jan-04-2014,10,38.5266,-96.726486
Jan-11-2014,10,38.5266,-96.726486
Jan-18-2014,10,38.5266,-96.726486
Jan-25-2014,10,38.5266,-96.726486
Feb-01-2014,10,38.5266,-96.726486
Jun-08-2013,0,37.66814,-84.670067
Jun-22-2013,0,37.66814,-84.670067
Jul-20-2013,0,37.66814,-84.670067
Aug-17-2013,0,37.66814,-84.670067
Aug-24-2013,0,37.66814,-84.670067
Aug-31-2013,0,37.66814,-84.670067
Sep-07-2013,0,37.66814,-84.670067
Sep-14-2013,0,37.66814,-84.670067
Sep-21-2013,0,37.66814,-84.670067
Sep-24-2016,1,37.66814,-84.670067
Sep-17-2016,1,37.66814,-84.670067
Sep-10-2016,1,37.66814,-84.670067
Sep-03-2016,1,37.66814,-84.670067
Aug-27-2016,1,37.66814,-84.670067
Aug-20-2016,1,37.66814,-84.670067
Aug-13-2016,1,37.66814,-84.670067
Aug-06-2016,1,37.66814,-84.670067
Jul-30-2016,1,37.66814,-84.670067
Jul-23-2016,1,37.66814,-84.670067
Jul-16-2016,1,37.66814,-84.670067
Jul-09-2016,1,37.66814,-84.670067
Jul-02-2016,1,37.66814,-84.670067
Jun-25-2016,1,37.66814,-84.670067
Jun-18-2016,1,37.66814,-84.670067
Jun-11-2016,1,37.66814,-84.670067
Jun-04-2016,1,37.66814,-84.670067
May-21-2016,1,37.66814,-84.670067
May-28-2016,1,37.66814,-84.670067
May-14-2016,1,37.66814,-84.670067
May-07-2016,1,37.66814,-84.670067
Apr-30-2016,1,37.66814,-84.670067
Feb-06-2016,1,37.66814,-84.670067
Jan-30-2016,1,37.66814,-84.670067
Jan-23-2016,1,37.66814,-84.670067
Jan-16-2016,1,37.66814,-84.670067
Jan-09-2016,1,37.66814,-84.670067
Jan-02-2016,1,37.66814,-84.670067
Dec-26-2015,1,37.66814,-84.670067
Dec-19-2015,1,37.66814,-84.670067
Dec-12-2015,1,37.66814,-84.670067
Dec-05-2015,1,37.66814,-84.670067
Nov-28-2015,1,37.66814,-84.670067
Nov-21-2015,1,37.66814,-84.670067
Nov-14-2015,1,37.66814,-84.670067
Nov-07-2015,1,37.66814,-84.670067
Oct-31-2015,1,37.66814,-84.670067
Oct-24-2015,1,37.66814,-84.670067
Oct-17-2015,1,37.66814,-84.670067
Oct-03-2015,1,37.66814,-84.670067
Oct-10-2015,1,37.66814,-84.670067
Sep-26-2015,1,37.66814,-84.670067
Sep-19-2015,1,37.66814,-84.670067
Sep-12-2015,1,37.66814,-84.670067
Sep-05-2015,1,37.66814,-84.670067
Aug-29-2015,1,37.66814,-84.670067
Aug-22-2015,1,37.66814,-84.670067
Aug-15-2015,1,37.66814,-84.670067
Aug-08-2015,1,37.66814,-84.670067
Aug-01-2015,1,37.66814,-84.670067
Jul-25-2015,1,37.66814,-84.670067
Jul-18-2015,1,37.66814,-84.670067
Jul-11-2015,1,37.66814,-84.670067
Jul-04-2015,1,37.66814,-84.670067
Jun-27-2015,1,37.66814,-84.670067
Jun-20-2015,1,37.66814,-84.670067
Jun-13-2015,1,37.66814,-84.670067
May-30-2015,1,37.66814,-84.670067
Jun-06-2015,1,37.66814,-84.670067
May-23-2015,1,37.66814,-84.670067
May-16-2015,1,37.66814,-84.670067
May-09-2015,1,37.66814,-84.670067
May-02-2015,1,37.66814,-84.670067
Apr-25-2015,1,37.66814,-84.670067
Apr-18-2015,1,37.66814,-84.670067
Apr-11-2015,1,37.66814,-84.670067
Apr-04-2015,1,37.66814,-84.670067
Mar-28-2015,1,37.66814,-84.670067
Mar-14-2015,1,37.66814,-84.670067
Mar-07-2015,1,37.66814,-84.670067
Feb-28-2015,1,37.66814,-84.670067
Feb-21-2015,1,37.66814,-84.670067
Nov-29-2014,1,37.66814,-84.670067
Nov-22-2014,1,37.66814,-84.670067
Nov-15-2014,1,37.66814,-84.670067
Nov-08-2014,1,37.66814,-84.670067
Nov-01-2014,1,37.66814,-84.670067
Oct-25-2014,1,37.66814,-84.670067
Oct-11-2014,1,37.66814,-84.670067
Oct-18-2014,1,37.66814,-84.670067
Sep-27-2014,1,37.66814,-84.670067
Oct-04-2014,1,37.66814,-84.670067
Sep-20-2014,1,37.66814,-84.670067
Sep-13-2014,1,37.66814,-84.670067
Sep-06-2014,1,37.66814,-84.670067
Aug-30-2014,1,37.66814,-84.670067
Aug-23-2014,1,37.66814,-84.670067
Aug-16-2014,1,37.66814,-84.670067
Aug-09-2014,1,37.66814,-84.670067
Aug-02-2014,1,37.66814,-84.670067
Jul-26-2014,1,37.66814,-84.670067
Jul-19-2014,1,37.66814,-84.670067
Jul-12-2014,1,37.66814,-84.670067
Jul-05-2014,1,37.66814,-84.670067
Jun-28-2014,1,37.66814,-84.670067
Jun-21-2014,1,37.66814,-84.670067
Jun-14-2014,1,37.66814,-84.670067
Jun-07-2014,1,37.66814,-84.670067
May-31-2014,1,37.66814,-84.670067
May-24-2014,1,37.66814,-84.670067
May-17-2014,1,37.66814,-84.670067
May-10-2014,1,37.66814,-84.670067
May-03-2014,1,37.66814,-84.670067
Apr-26-2014,1,37.66814,-84.670067
Apr-19-2014,1,37.66814,-84.670067
Apr-12-2014,1,37.66814,-84.670067
Apr-05-2014,1,37.66814,-84.670067
