date,activity_level,activity_level_label,Latitude,Longitude
2016-10-01,1,Minimal,32.806671,-86.79113000000001
2016-09-24,1,Minimal,32.806671,-86.79113000000001
2016-09-17,1,Minimal,32.806671,-86.79113000000001
2016-09-10,1,Minimal,32.806671,-86.79113000000001
2016-09-03,1,Minimal,32.806671,-86.79113000000001
2016-08-27,1,Minimal,32.806671,-86.79113000000001
2016-08-20,1,Minimal,32.806671,-86.79113000000001
2016-08-13,1,Minimal,32.806671,-86.79113000000001
2016-08-06,1,Minimal,32.806671,-86.79113000000001
2016-07-30,1,Minimal,32.806671,-86.79113000000001
2016-07-23,1,Minimal,32.806671,-86.79113000000001
2016-07-16,1,Minimal,32.806671,-86.79113000000001
2016-07-09,1,Minimal,32.806671,-86.79113000000001
2016-07-02,1,Minimal,32.806671,-86.79113000000001
2016-06-25,1,Minimal,32.806671,-86.79113000000001
2016-06-18,1,Minimal,32.806671,-86.79113000000001
2016-06-11,1,Minimal,32.806671,-86.79113000000001
2016-06-04,1,Minimal,32.806671,-86.79113000000001
2016-05-28,1,Minimal,32.806671,-86.79113000000001
2016-05-21,1,Minimal,32.806671,-86.79113000000001
2016-05-14,1,Minimal,32.806671,-86.79113000000001
2016-05-07,1,Minimal,32.806671,-86.79113000000001
2016-02-13,1,Minimal,32.806671,-86.79113000000001
2016-01-30,1,Minimal,32.806671,-86.79113000000001
2016-01-16,1,Minimal,32.806671,-86.79113000000001
2016-01-09,1,Minimal,32.806671,-86.79113000000001
2016-01-02,1,Minimal,32.806671,-86.79113000000001
2015-12-12,1,Minimal,32.806671,-86.79113000000001
2015-12-05,1,Minimal,32.806671,-86.79113000000001
2015-11-21,1,Minimal,32.806671,-86.79113000000001
2015-11-14,1,Minimal,32.806671,-86.79113000000001
2015-11-07,1,Minimal,32.806671,-86.79113000000001
2015-10-31,1,Minimal,32.806671,-86.79113000000001
2015-10-24,1,Minimal,32.806671,-86.79113000000001
2015-10-17,1,Minimal,32.806671,-86.79113000000001
2015-10-10,1,Minimal,32.806671,-86.79113000000001
2015-10-03,1,Minimal,32.806671,-86.79113000000001
2015-09-26,1,Minimal,32.806671,-86.79113000000001
2015-09-19,1,Minimal,32.806671,-86.79113000000001
2015-09-12,1,Minimal,32.806671,-86.79113000000001
2015-09-05,1,Minimal,32.806671,-86.79113000000001
2015-08-29,1,Minimal,32.806671,-86.79113000000001
2015-08-22,1,Minimal,32.806671,-86.79113000000001
2015-08-15,1,Minimal,32.806671,-86.79113000000001
2015-08-08,1,Minimal,32.806671,-86.79113000000001
2015-08-01,1,Minimal,32.806671,-86.79113000000001
2015-07-25,1,Minimal,32.806671,-86.79113000000001
2015-07-18,1,Minimal,32.806671,-86.79113000000001
2015-07-11,1,Minimal,32.806671,-86.79113000000001
2015-07-04,1,Minimal,32.806671,-86.79113000000001
2015-06-27,1,Minimal,32.806671,-86.79113000000001
2015-06-20,1,Minimal,32.806671,-86.79113000000001
2015-06-13,1,Minimal,32.806671,-86.79113000000001
2015-06-06,1,Minimal,32.806671,-86.79113000000001
2015-05-30,1,Minimal,32.806671,-86.79113000000001
2015-05-23,1,Minimal,32.806671,-86.79113000000001
2015-05-16,1,Minimal,32.806671,-86.79113000000001
2015-05-09,1,Minimal,32.806671,-86.79113000000001
2015-05-02,1,Minimal,32.806671,-86.79113000000001
2015-04-25,1,Minimal,32.806671,-86.79113000000001
2015-04-18,1,Minimal,32.806671,-86.79113000000001
2015-04-11,1,Minimal,32.806671,-86.79113000000001
2015-04-04,1,Minimal,32.806671,-86.79113000000001
2015-03-28,1,Minimal,32.806671,-86.79113000000001
2014-11-08,1,Minimal,32.806671,-86.79113000000001
2014-11-01,1,Minimal,32.806671,-86.79113000000001
2014-10-18,1,Minimal,32.806671,-86.79113000000001
2014-10-25,1,Minimal,32.806671,-86.79113000000001
2014-10-11,1,Minimal,32.806671,-86.79113000000001
2014-10-04,1,Minimal,32.806671,-86.79113000000001
2014-09-27,1,Minimal,32.806671,-86.79113000000001
2014-09-20,1,Minimal,32.806671,-86.79113000000001
2014-09-13,1,Minimal,32.806671,-86.79113000000001
2014-09-06,1,Minimal,32.806671,-86.79113000000001
2014-08-30,1,Minimal,32.806671,-86.79113000000001
2014-08-23,1,Minimal,32.806671,-86.79113000000001
2014-08-16,1,Minimal,32.806671,-86.79113000000001
2014-08-09,1,Minimal,32.806671,-86.79113000000001
2014-08-02,1,Minimal,32.806671,-86.79113000000001
2014-07-26,1,Minimal,32.806671,-86.79113000000001
2014-07-19,1,Minimal,32.806671,-86.79113000000001
2014-07-12,1,Minimal,32.806671,-86.79113000000001
2014-07-05,1,Minimal,32.806671,-86.79113000000001
2014-06-28,1,Minimal,32.806671,-86.79113000000001
2014-06-21,1,Minimal,32.806671,-86.79113000000001
2014-06-14,1,Minimal,32.806671,-86.79113000000001
2014-06-07,1,Minimal,32.806671,-86.79113000000001
2014-05-31,1,Minimal,32.806671,-86.79113000000001
2014-05-24,1,Minimal,32.806671,-86.79113000000001
2014-05-17,1,Minimal,32.806671,-86.79113000000001
2014-05-10,1,Minimal,32.806671,-86.79113000000001
2014-05-03,1,Minimal,32.806671,-86.79113000000001
2014-04-26,1,Minimal,32.806671,-86.79113000000001
2014-04-19,1,Minimal,32.806671,-86.79113000000001
2014-04-12,1,Minimal,32.806671,-86.79113000000001
2014-04-05,1,Minimal,32.806671,-86.79113000000001
2014-03-29,1,Minimal,32.806671,-86.79113000000001
2014-03-22,1,Minimal,32.806671,-86.79113000000001
2014-03-15,1,Minimal,32.806671,-86.79113000000001
2014-03-08,1,Minimal,32.806671,-86.79113000000001
2014-03-01,1,Minimal,32.806671,-86.79113000000001
2014-02-22,1,Minimal,32.806671,-86.79113000000001
2013-10-19,1,Minimal,32.806671,-86.79113000000001
2013-10-12,1,Minimal,32.806671,-86.79113000000001
2013-10-05,1,Minimal,32.806671,-86.79113000000001
2013-09-28,1,Minimal,32.806671,-86.79113000000001
2013-09-21,1,Minimal,32.806671,-86.79113000000001
2013-09-14,1,Minimal,32.806671,-86.79113000000001
2013-09-07,1,Minimal,32.806671,-86.79113000000001
2013-08-31,1,Minimal,32.806671,-86.79113000000001
2013-08-24,1,Minimal,32.806671,-86.79113000000001
2013-08-17,1,Minimal,32.806671,-86.79113000000001
2013-08-10,1,Minimal,32.806671,-86.79113000000001
2013-08-03,1,Minimal,32.806671,-86.79113000000001
2013-07-27,1,Minimal,32.806671,-86.79113000000001
2013-07-20,1,Minimal,32.806671,-86.79113000000001
2013-07-13,1,Minimal,32.806671,-86.79113000000001
2013-07-06,1,Minimal,32.806671,-86.79113000000001
2013-06-29,1,Minimal,32.806671,-86.79113000000001
2013-06-22,1,Minimal,32.806671,-86.79113000000001
2013-06-15,1,Minimal,32.806671,-86.79113000000001
2013-06-08,1,Minimal,32.806671,-86.79113000000001
2013-06-01,1,Minimal,32.806671,-86.79113000000001
2013-05-25,1,Minimal,32.806671,-86.79113000000001
2013-05-18,1,Minimal,32.806671,-86.79113000000001
2013-05-11,1,Minimal,32.806671,-86.79113000000001
2013-04-27,1,Minimal,32.806671,-86.79113000000001
2013-05-04,1,Minimal,32.806671,-86.79113000000001
2013-04-13,1,Minimal,32.806671,-86.79113000000001
2013-04-06,1,Minimal,32.806671,-86.79113000000001
2013-04-20,1,Minimal,32.806671,-86.79113000000001
2012-11-10,1,Minimal,32.806671,-86.79113000000001
2012-11-03,1,Minimal,32.806671,-86.79113000000001
2012-10-27,1,Minimal,32.806671,-86.79113000000001
2012-10-20,1,Minimal,32.806671,-86.79113000000001
2012-10-13,1,Minimal,32.806671,-86.79113000000001
2012-10-06,1,Minimal,32.806671,-86.79113000000001
2012-09-29,1,Minimal,32.806671,-86.79113000000001
2012-09-22,1,Minimal,32.806671,-86.79113000000001
2012-09-15,1,Minimal,32.806671,-86.79113000000001
2012-09-08,1,Minimal,32.806671,-86.79113000000001
2012-09-01,1,Minimal,32.806671,-86.79113000000001
2012-08-25,1,Minimal,32.806671,-86.79113000000001
2012-08-18,1,Minimal,32.806671,-86.79113000000001
2012-08-11,1,Minimal,32.806671,-86.79113000000001
2012-08-04,1,Minimal,32.806671,-86.79113000000001
2012-07-28,1,Minimal,32.806671,-86.79113000000001
2012-07-21,1,Minimal,32.806671,-86.79113000000001
2012-07-14,1,Minimal,32.806671,-86.79113000000001
2012-07-07,1,Minimal,32.806671,-86.79113000000001
2012-06-30,1,Minimal,32.806671,-86.79113000000001
2012-06-23,1,Minimal,32.806671,-86.79113000000001
2012-06-16,1,Minimal,32.806671,-86.79113000000001
2012-06-09,1,Minimal,32.806671,-86.79113000000001
2011-10-08,1,Minimal,32.806671,-86.79113000000001
2011-10-01,1,Minimal,32.806671,-86.79113000000001
2011-10-15,1,Minimal,32.806671,-86.79113000000001
2011-09-24,1,Minimal,32.806671,-86.79113000000001
2011-09-10,1,Minimal,32.806671,-86.79113000000001
2011-09-17,1,Minimal,32.806671,-86.79113000000001
2011-09-03,1,Minimal,32.806671,-86.79113000000001
2011-08-27,1,Minimal,32.806671,-86.79113000000001
2011-08-20,1,Minimal,32.806671,-86.79113000000001
2011-08-13,1,Minimal,32.806671,-86.79113000000001
2011-08-06,1,Minimal,32.806671,-86.79113000000001
2011-07-30,1,Minimal,32.806671,-86.79113000000001
2011-07-23,1,Minimal,32.806671,-86.79113000000001
2011-07-16,1,Minimal,32.806671,-86.79113000000001
2011-07-09,1,Minimal,32.806671,-86.79113000000001
2011-07-02,1,Minimal,32.806671,-86.79113000000001
2011-06-25,1,Minimal,32.806671,-86.79113000000001
2011-06-18,1,Minimal,32.806671,-86.79113000000001
2011-06-11,1,Minimal,32.806671,-86.79113000000001
2011-06-04,1,Minimal,32.806671,-86.79113000000001
2011-05-28,1,Minimal,32.806671,-86.79113000000001
2011-05-21,1,Minimal,32.806671,-86.79113000000001
2011-05-14,1,Minimal,32.806671,-86.79113000000001
2011-05-07,1,Minimal,32.806671,-86.79113000000001
2011-04-30,1,Minimal,32.806671,-86.79113000000001
2011-04-23,1,Minimal,32.806671,-86.79113000000001
2011-04-09,1,Minimal,32.806671,-86.79113000000001
2011-04-16,1,Minimal,32.806671,-86.79113000000001
2011-04-02,1,Minimal,32.806671,-86.79113000000001
2011-03-26,1,Minimal,32.806671,-86.79113000000001
2010-10-30,1,Minimal,32.806671,-86.79113000000001
2010-11-20,1,Minimal,32.806671,-86.79113000000001
2010-11-13,1,Minimal,32.806671,-86.79113000000001
2010-10-23,1,Minimal,32.806671,-86.79113000000001
2010-11-06,1,Minimal,32.806671,-86.79113000000001
2010-10-16,1,Minimal,32.806671,-86.79113000000001
2010-10-09,1,Minimal,32.806671,-86.79113000000001
2015-12-19,2,Minimal,32.806671,-86.79113000000001
2015-12-26,2,Minimal,32.806671,-86.79113000000001
2016-01-23,2,Minimal,32.806671,-86.79113000000001
2016-02-06,2,Minimal,32.806671,-86.79113000000001
2016-04-30,2,Minimal,32.806671,-86.79113000000001
2011-03-19,2,Minimal,32.806671,-86.79113000000001
2011-10-22,2,Minimal,32.806671,-86.79113000000001
2011-12-03,2,Minimal,32.806671,-86.79113000000001
2012-06-02,2,Minimal,32.806671,-86.79113000000001
2013-03-30,2,Minimal,32.806671,-86.79113000000001
2016-04-16,3,Minimal,32.806671,-86.79113000000001
2015-11-28,3,Minimal,32.806671,-86.79113000000001
2014-02-15,3,Minimal,32.806671,-86.79113000000001
2013-11-02,3,Minimal,32.806671,-86.79113000000001
2012-05-26,3,Minimal,32.806671,-86.79113000000001
2012-04-14,3,Minimal,32.806671,-86.79113000000001
2011-11-19,3,Minimal,32.806671,-86.79113000000001
2011-11-05,3,Minimal,32.806671,-86.79113000000001
2011-10-29,3,Minimal,32.806671,-86.79113000000001
2015-03-21,4,Low,32.806671,-86.79113000000001
2016-02-20,4,Low,32.806671,-86.79113000000001
2016-04-23,4,Low,32.806671,-86.79113000000001
2010-11-27,4,Low,32.806671,-86.79113000000001
2010-12-04,4,Low,32.806671,-86.79113000000001
2011-11-26,4,Low,32.806671,-86.79113000000001
2012-04-07,4,Low,32.806671,-86.79113000000001
2012-11-17,4,Low,32.806671,-86.79113000000001
2013-02-23,4,Low,32.806671,-86.79113000000001
2013-03-02,4,Low,32.806671,-86.79113000000001
2013-03-09,4,Low,32.806671,-86.79113000000001
2013-10-26,4,Low,32.806671,-86.79113000000001
2016-04-09,5,Low,32.806671,-86.79113000000001
2014-11-15,5,Low,32.806671,-86.79113000000001
2014-02-08,5,Low,32.806671,-86.79113000000001
2013-11-16,5,Low,32.806671,-86.79113000000001
2013-11-09,5,Low,32.806671,-86.79113000000001
2013-03-23,5,Low,32.806671,-86.79113000000001
2013-03-16,5,Low,32.806671,-86.79113000000001
2013-02-09,5,Low,32.806671,-86.79113000000001
2012-05-12,5,Low,32.806671,-86.79113000000001
2012-04-21,5,Low,32.806671,-86.79113000000001
2012-03-31,5,Low,32.806671,-86.79113000000001
2012-03-24,5,Low,32.806671,-86.79113000000001
2012-01-07,5,Low,32.806671,-86.79113000000001
2011-11-12,5,Low,32.806671,-86.79113000000001
2015-02-07,6,Moderate,32.806671,-86.79113000000001
2015-03-14,6,Moderate,32.806671,-86.79113000000001
2016-02-27,6,Moderate,32.806671,-86.79113000000001
2011-12-10,6,Moderate,32.806671,-86.79113000000001
2012-01-14,6,Moderate,32.806671,-86.79113000000001
2012-04-28,6,Moderate,32.806671,-86.79113000000001
2012-05-05,6,Moderate,32.806671,-86.79113000000001
2013-11-23,6,Moderate,32.806671,-86.79113000000001
2014-01-18,6,Moderate,32.806671,-86.79113000000001
2016-03-26,7,Moderate,32.806671,-86.79113000000001
2016-03-19,7,Moderate,32.806671,-86.79113000000001
2013-11-30,7,Moderate,32.806671,-86.79113000000001
2013-02-16,7,Moderate,32.806671,-86.79113000000001
2013-02-02,7,Moderate,32.806671,-86.79113000000001
2012-05-19,7,Moderate,32.806671,-86.79113000000001
2011-12-17,7,Moderate,32.806671,-86.79113000000001
2015-02-28,8,High,32.806671,-86.79113000000001
2010-12-11,8,High,32.806671,-86.79113000000001
2011-03-12,8,High,32.806671,-86.79113000000001
2011-12-24,8,High,32.806671,-86.79113000000001
2014-02-01,8,High,32.806671,-86.79113000000001
2016-04-02,9,High,32.806671,-86.79113000000001
2016-03-05,9,High,32.806671,-86.79113000000001
2015-03-07,9,High,32.806671,-86.79113000000001
2015-02-14,9,High,32.806671,-86.79113000000001
2015-01-10,9,High,32.806671,-86.79113000000001
2014-12-06,9,High,32.806671,-86.79113000000001
2014-01-25,9,High,32.806671,-86.79113000000001
2013-01-26,9,High,32.806671,-86.79113000000001
2012-01-21,9,High,32.806671,-86.79113000000001
2011-12-31,9,High,32.806671,-86.79113000000001
2014-11-29,10,High,32.806671,-86.79113000000001
2014-11-22,10,High,32.806671,-86.79113000000001
2014-12-13,10,High,32.806671,-86.79113000000001
2014-12-27,10,High,32.806671,-86.79113000000001
2014-12-20,10,High,32.806671,-86.79113000000001
2015-01-03,10,High,32.806671,-86.79113000000001
2015-01-17,10,High,32.806671,-86.79113000000001
2015-01-24,10,High,32.806671,-86.79113000000001
2015-01-31,10,High,32.806671,-86.79113000000001
2015-02-21,10,High,32.806671,-86.79113000000001
2016-03-12,10,High,32.806671,-86.79113000000001
2011-01-01,10,High,32.806671,-86.79113000000001
2011-01-08,10,High,32.806671,-86.79113000000001
2010-12-25,10,High,32.806671,-86.79113000000001
2010-12-18,10,High,32.806671,-86.79113000000001
2011-01-15,10,High,32.806671,-86.79113000000001
2011-01-22,10,High,32.806671,-86.79113000000001
2011-02-05,10,High,32.806671,-86.79113000000001
2011-01-29,10,High,32.806671,-86.79113000000001
2011-02-12,10,High,32.806671,-86.79113000000001
2011-02-19,10,High,32.806671,-86.79113000000001
2011-02-26,10,High,32.806671,-86.79113000000001
2011-03-05,10,High,32.806671,-86.79113000000001
2012-01-28,10,High,32.806671,-86.79113000000001
2012-02-04,10,High,32.806671,-86.79113000000001
2012-03-03,10,High,32.806671,-86.79113000000001
2012-03-10,10,High,32.806671,-86.79113000000001
2012-03-17,10,High,32.806671,-86.79113000000001
2012-02-25,10,High,32.806671,-86.79113000000001
2012-02-18,10,High,32.806671,-86.79113000000001
2012-02-11,10,High,32.806671,-86.79113000000001
2012-12-08,10,High,32.806671,-86.79113000000001
2012-12-01,10,High,32.806671,-86.79113000000001
2012-11-24,10,High,32.806671,-86.79113000000001
2012-12-15,10,High,32.806671,-86.79113000000001
2012-12-22,10,High,32.806671,-86.79113000000001
2012-12-29,10,High,32.806671,-86.79113000000001
2013-01-05,10,High,32.806671,-86.79113000000001
2013-01-12,10,High,32.806671,-86.79113000000001
2013-01-19,10,High,32.806671,-86.79113000000001
2013-12-07,10,High,32.806671,-86.79113000000001
2013-12-14,10,High,32.806671,-86.79113000000001
2013-12-28,10,High,32.806671,-86.79113000000001
2013-12-21,10,High,32.806671,-86.79113000000001
2014-01-04,10,High,32.806671,-86.79113000000001
2014-01-11,10,High,32.806671,-86.79113000000001
2014-06-21,0,Insufficient Data,61.370716,-152.404419
2014-06-28,0,Insufficient Data,61.370716,-152.404419
2014-07-05,0,Insufficient Data,61.370716,-152.404419
2014-07-12,0,Insufficient Data,61.370716,-152.404419
2014-07-19,0,Insufficient Data,61.370716,-152.404419
2014-07-26,0,Insufficient Data,61.370716,-152.404419
2014-08-02,0,Insufficient Data,61.370716,-152.404419
2014-08-09,0,Insufficient Data,61.370716,-152.404419
2014-08-16,0,Insufficient Data,61.370716,-152.404419
2014-08-23,0,Insufficient Data,61.370716,-152.404419
2014-08-30,0,Insufficient Data,61.370716,-152.404419
2014-09-06,0,Insufficient Data,61.370716,-152.404419
2014-09-13,0,Insufficient Data,61.370716,-152.404419
2014-09-20,0,Insufficient Data,61.370716,-152.404419
2014-09-27,0,Insufficient Data,61.370716,-152.404419
2016-10-01,1,Minimal,61.370716,-152.404419
2016-09-24,1,Minimal,61.370716,-152.404419
2016-09-17,1,Minimal,61.370716,-152.404419
2016-09-10,1,Minimal,61.370716,-152.404419
2016-09-03,1,Minimal,61.370716,-152.404419
2016-08-27,1,Minimal,61.370716,-152.404419
2016-08-20,1,Minimal,61.370716,-152.404419
2016-08-13,1,Minimal,61.370716,-152.404419
2016-08-06,1,Minimal,61.370716,-152.404419
2016-07-30,1,Minimal,61.370716,-152.404419
2016-07-23,1,Minimal,61.370716,-152.404419
2016-07-16,1,Minimal,61.370716,-152.404419
2016-07-09,1,Minimal,61.370716,-152.404419
2016-07-02,1,Minimal,61.370716,-152.404419
2016-06-25,1,Minimal,61.370716,-152.404419
2016-06-18,1,Minimal,61.370716,-152.404419
2016-06-11,1,Minimal,61.370716,-152.404419
2016-06-04,1,Minimal,61.370716,-152.404419
2016-05-28,1,Minimal,61.370716,-152.404419
2016-05-14,1,Minimal,61.370716,-152.404419
2016-05-07,1,Minimal,61.370716,-152.404419
2016-04-30,1,Minimal,61.370716,-152.404419
2016-03-05,1,Minimal,61.370716,-152.404419
2016-02-27,1,Minimal,61.370716,-152.404419
2016-02-20,1,Minimal,61.370716,-152.404419
2016-02-13,1,Minimal,61.370716,-152.404419
2016-02-06,1,Minimal,61.370716,-152.404419
2016-01-30,1,Minimal,61.370716,-152.404419
2016-01-23,1,Minimal,61.370716,-152.404419
2016-01-16,1,Minimal,61.370716,-152.404419
2016-01-09,1,Minimal,61.370716,-152.404419
2016-01-02,1,Minimal,61.370716,-152.404419
2015-12-26,1,Minimal,61.370716,-152.404419
2015-12-19,1,Minimal,61.370716,-152.404419
2015-12-12,1,Minimal,61.370716,-152.404419
2015-12-05,1,Minimal,61.370716,-152.404419
2015-11-28,1,Minimal,61.370716,-152.404419
2015-11-21,1,Minimal,61.370716,-152.404419
2015-11-14,1,Minimal,61.370716,-152.404419
2015-11-07,1,Minimal,61.370716,-152.404419
2015-10-31,1,Minimal,61.370716,-152.404419
2015-10-24,1,Minimal,61.370716,-152.404419
2015-10-17,1,Minimal,61.370716,-152.404419
2015-10-10,1,Minimal,61.370716,-152.404419
2015-10-03,1,Minimal,61.370716,-152.404419
2015-09-26,1,Minimal,61.370716,-152.404419
2015-09-19,1,Minimal,61.370716,-152.404419
2015-09-05,1,Minimal,61.370716,-152.404419
2015-08-29,1,Minimal,61.370716,-152.404419
2015-08-22,1,Minimal,61.370716,-152.404419
2015-08-15,1,Minimal,61.370716,-152.404419
2015-08-08,1,Minimal,61.370716,-152.404419
2015-08-01,1,Minimal,61.370716,-152.404419
2015-07-25,1,Minimal,61.370716,-152.404419
2015-07-18,1,Minimal,61.370716,-152.404419
2015-06-13,1,Minimal,61.370716,-152.404419
2015-06-06,1,Minimal,61.370716,-152.404419
2015-05-30,1,Minimal,61.370716,-152.404419
2015-05-23,1,Minimal,61.370716,-152.404419
2015-05-16,1,Minimal,61.370716,-152.404419
2015-05-09,1,Minimal,61.370716,-152.404419
2015-05-02,1,Minimal,61.370716,-152.404419
2015-04-25,1,Minimal,61.370716,-152.404419
2015-04-18,1,Minimal,61.370716,-152.404419
2015-04-11,1,Minimal,61.370716,-152.404419
2015-04-04,1,Minimal,61.370716,-152.404419
2015-03-28,1,Minimal,61.370716,-152.404419
2015-03-21,1,Minimal,61.370716,-152.404419
2015-03-14,1,Minimal,61.370716,-152.404419
2015-03-07,1,Minimal,61.370716,-152.404419
2015-02-28,1,Minimal,61.370716,-152.404419
2015-02-21,1,Minimal,61.370716,-152.404419
2015-02-14,1,Minimal,61.370716,-152.404419
2015-02-07,1,Minimal,61.370716,-152.404419
2015-01-31,1,Minimal,61.370716,-152.404419
2015-01-17,1,Minimal,61.370716,-152.404419
2015-01-10,1,Minimal,61.370716,-152.404419
2014-12-13,1,Minimal,61.370716,-152.404419
2014-10-18,1,Minimal,61.370716,-152.404419
2014-10-25,1,Minimal,61.370716,-152.404419
2014-10-11,1,Minimal,61.370716,-152.404419
2014-10-04,1,Minimal,61.370716,-152.404419
2014-06-14,1,Minimal,61.370716,-152.404419
2014-05-31,1,Minimal,61.370716,-152.404419
2014-05-24,1,Minimal,61.370716,-152.404419
2014-05-17,1,Minimal,61.370716,-152.404419
2014-05-10,1,Minimal,61.370716,-152.404419
2014-05-03,1,Minimal,61.370716,-152.404419
2014-04-26,1,Minimal,61.370716,-152.404419
2014-04-19,1,Minimal,61.370716,-152.404419
2014-04-12,1,Minimal,61.370716,-152.404419
2014-04-05,1,Minimal,61.370716,-152.404419
2014-03-29,1,Minimal,61.370716,-152.404419
2014-03-22,1,Minimal,61.370716,-152.404419
2014-03-15,1,Minimal,61.370716,-152.404419
2014-03-08,1,Minimal,61.370716,-152.404419
2014-03-01,1,Minimal,61.370716,-152.404419
2014-02-22,1,Minimal,61.370716,-152.404419
2013-12-07,1,Minimal,61.370716,-152.404419
2013-11-30,1,Minimal,61.370716,-152.404419
2013-11-23,1,Minimal,61.370716,-152.404419
2013-11-16,1,Minimal,61.370716,-152.404419
2013-11-09,1,Minimal,61.370716,-152.404419
2013-11-02,1,Minimal,61.370716,-152.404419
2013-10-26,1,Minimal,61.370716,-152.404419
2013-10-19,1,Minimal,61.370716,-152.404419
2013-10-12,1,Minimal,61.370716,-152.404419
2013-10-05,1,Minimal,61.370716,-152.404419
2013-09-28,1,Minimal,61.370716,-152.404419
2013-09-21,1,Minimal,61.370716,-152.404419
2013-09-14,1,Minimal,61.370716,-152.404419
2013-09-07,1,Minimal,61.370716,-152.404419
2013-08-31,1,Minimal,61.370716,-152.404419
2013-08-24,1,Minimal,61.370716,-152.404419
2013-08-17,1,Minimal,61.370716,-152.404419
2013-08-10,1,Minimal,61.370716,-152.404419
2013-08-03,1,Minimal,61.370716,-152.404419
2013-07-27,1,Minimal,61.370716,-152.404419
2013-07-20,1,Minimal,61.370716,-152.404419
2013-07-13,1,Minimal,61.370716,-152.404419
2013-07-06,1,Minimal,61.370716,-152.404419
2013-06-29,1,Minimal,61.370716,-152.404419
2013-06-22,1,Minimal,61.370716,-152.404419
2013-06-15,1,Minimal,61.370716,-152.404419
2013-06-08,1,Minimal,61.370716,-152.404419
2013-06-01,1,Minimal,61.370716,-152.404419
2013-05-25,1,Minimal,61.370716,-152.404419
2013-05-18,1,Minimal,61.370716,-152.404419
2013-05-11,1,Minimal,61.370716,-152.404419
2013-04-27,1,Minimal,61.370716,-152.404419
2013-05-04,1,Minimal,61.370716,-152.404419
2013-04-13,1,Minimal,61.370716,-152.404419
2013-04-06,1,Minimal,61.370716,-152.404419
2013-04-20,1,Minimal,61.370716,-152.404419
2013-03-30,1,Minimal,61.370716,-152.404419
2013-03-23,1,Minimal,61.370716,-152.404419
2013-03-16,1,Minimal,61.370716,-152.404419
2013-03-09,1,Minimal,61.370716,-152.404419
2013-03-02,1,Minimal,61.370716,-152.404419
2013-02-23,1,Minimal,61.370716,-152.404419
2013-02-16,1,Minimal,61.370716,-152.404419
2013-01-26,1,Minimal,61.370716,-152.404419
2012-11-17,1,Minimal,61.370716,-152.404419
2012-10-27,1,Minimal,61.370716,-152.404419
2012-10-20,1,Minimal,61.370716,-152.404419
2012-10-13,1,Minimal,61.370716,-152.404419
2012-10-06,1,Minimal,61.370716,-152.404419
2012-09-29,1,Minimal,61.370716,-152.404419
2012-09-22,1,Minimal,61.370716,-152.404419
2012-09-15,1,Minimal,61.370716,-152.404419
2012-09-08,1,Minimal,61.370716,-152.404419
2012-09-01,1,Minimal,61.370716,-152.404419
2012-08-25,1,Minimal,61.370716,-152.404419
2012-08-18,1,Minimal,61.370716,-152.404419
2012-08-11,1,Minimal,61.370716,-152.404419
2012-08-04,1,Minimal,61.370716,-152.404419
2012-07-28,1,Minimal,61.370716,-152.404419
2012-07-21,1,Minimal,61.370716,-152.404419
2012-07-14,1,Minimal,61.370716,-152.404419
2012-07-07,1,Minimal,61.370716,-152.404419
2012-06-30,1,Minimal,61.370716,-152.404419
2012-06-23,1,Minimal,61.370716,-152.404419
2012-06-16,1,Minimal,61.370716,-152.404419
2012-06-09,1,Minimal,61.370716,-152.404419
2012-06-02,1,Minimal,61.370716,-152.404419
2012-05-26,1,Minimal,61.370716,-152.404419
2012-05-19,1,Minimal,61.370716,-152.404419
2012-03-31,1,Minimal,61.370716,-152.404419
2012-03-24,1,Minimal,61.370716,-152.404419
2012-03-03,1,Minimal,61.370716,-152.404419
2012-03-10,1,Minimal,61.370716,-152.404419
2012-02-25,1,Minimal,61.370716,-152.404419
2012-02-11,1,Minimal,61.370716,-152.404419
2012-02-18,1,Minimal,61.370716,-152.404419
2012-02-04,1,Minimal,61.370716,-152.404419
2012-01-21,1,Minimal,61.370716,-152.404419
2012-01-14,1,Minimal,61.370716,-152.404419
2012-01-07,1,Minimal,61.370716,-152.404419
2011-12-31,1,Minimal,61.370716,-152.404419
2011-12-24,1,Minimal,61.370716,-152.404419
2011-12-10,1,Minimal,61.370716,-152.404419
2011-12-17,1,Minimal,61.370716,-152.404419
2011-12-03,1,Minimal,61.370716,-152.404419
2011-11-26,1,Minimal,61.370716,-152.404419
2011-11-19,1,Minimal,61.370716,-152.404419
2011-11-05,1,Minimal,61.370716,-152.404419
2011-11-12,1,Minimal,61.370716,-152.404419
2011-10-22,1,Minimal,61.370716,-152.404419
2011-10-08,1,Minimal,61.370716,-152.404419
2011-10-29,1,Minimal,61.370716,-152.404419
2011-10-01,1,Minimal,61.370716,-152.404419
2011-10-15,1,Minimal,61.370716,-152.404419
2011-09-10,1,Minimal,61.370716,-152.404419
2011-09-17,1,Minimal,61.370716,-152.404419
2011-09-03,1,Minimal,61.370716,-152.404419
2011-08-27,1,Minimal,61.370716,-152.404419
2011-08-20,1,Minimal,61.370716,-152.404419
2011-08-13,1,Minimal,61.370716,-152.404419
2011-08-06,1,Minimal,61.370716,-152.404419
2011-07-30,1,Minimal,61.370716,-152.404419
2011-07-23,1,Minimal,61.370716,-152.404419
